season,team_id,opp_id,team_seed,opp_seed,team_points,opp_points,win,location,game_type
2005,1087,1379,13,13,90,91,0,A,tourney
2011,1305,1106,9,10,77,74,1,A,regular
2017,1107,1430,13,14,70,65,1,A,regular
2017,1263,1287,15,16,62,75,0,A,regular
2004,1193,1233,3,2,67,66,1,A,regular
2016,1313,1445,2,13,70,58,1,H,regular
2024,1314,1075,1,1,86,69,1,H,regular
2021,1284,1222,4,6,72,64,1,A,regular
2007,1427,1124,6,13,79,67,1,H,regular
2023,1094,1087,5,12,91,58,1,A,regular
2018,1251,1451,14,10,47,50,0,H,regular
2004,1189,1290,13,11,77,76,1,H,regular
2005,1255,1078,6,3,82,89,0,A,tourney
2024,1067,1052,10,13,64,69,0,A,regular
2007,1153,1150,6,2,40,52,0,H,regular
2005,1450,1399,9,6,66,69,0,H,tourney
2013,1383,1070,5,2,77,72,1,H,tourney
2015,1204,1355,13,9,63,69,0,H,regular
2016,1053,1051,4,14,74,69,1,A,regular
2018,1310,1161,16,15,76,62,1,H,regular
2025,1144,1250,15,1,68,77,0,H,regular
2020,1158,1062,4,16,81,60,1,H,regular
2003,1047,1190,10,4,77,76,1,A,regular
2005,1139,1129,13,6,70,65,1,A,regular
2003,1103,1023,14,5,76,88,0,H,regular
2012,1017,1001,6,8,66,62,1,H,regular
2011,1281,1070,9,1,54,64,0,H,regular
2024,1464,1358,3,6,77,77,0,H,regular
2011,1061,1019,5,5,79,77,1,H,tourney
2003,1026,1242,5,12,86,72,1,A,regular
2023,1049,1012,5,14,99,73,1,H,regular
2008,1261,1104,7,1,52,52,0,H,regular
2023,1395,1086,12,7,59,65,0,H,tourney
2020,1149,1163,15,16,90,74,1,H,regular
2023,1057,1356,10,15,78,67,1,H,regular
2021,1046,1202,8,9,58,60,0,A,regular
2006,1291,1008,12,13,58,55,1,H,tourney
2017,1171,1070,10,5,50,49,1,N,tourney
2012,1169,1146,8,13,65,56,1,H,regular
2017,1115,1134,1,1,75,63,1,N,tourney
2020,1429,1270,9,9,77,77,1,A,tourney
2014,1180,1168,2,9,64,52,1,H,regular
2010,1339,1356,10,3,69,72,0,A,regular
2024,1355,1121,16,10,53,61,0,A,regular
2018,1029,1325,13,16,70,74,0,H,regular
2023,1119,1049,14,12,92,92,0,A,regular
2008,1429,1473,8,3,84,98,0,A,regular
2022,1422,1472,8,9,68,71,0,H,regular
2010,1198,1132,9,12,61,67,0,A,regular
2013,1075,1112,4,9,62,65,0,H,regular
2022,1143,1001,16,3,65,75,0,H,regular
2011,1454,1467,1,5,68,51,1,A,tourney
2008,1322,1019,16,8,66,73,0,A,regular
2024,1037,1002,16,4,60,95,0,A,regular
2025,1344,1047,16,7,66,73,0,N,regular
2010,1071,1141,1,5,49,59,0,H,regular
2010,1145,1467,16,3,58,74,0,H,regular
2008,1231,1080,4,6,58,58,0,H,tourney
2003,1169,1273,5,1,61,59,1,A,tourney
2015,1334,1311,11,13,69,72,0,H,regular
2008,1075,1383,7,1,70,70,1,H,tourney
2022,1420,1335,16,2,67,77,0,H,tourney
2006,1284,1471,8,5,73,75,0,A,tourney
2017,1147,1317,2,11,60,54,1,H,regular
2014,1458,1404,4,8,76,64,1,H,regular
2017,1229,1153,13,1,62,75,0,H,tourney
2005,1200,1195,10,6,83,78,1,H,regular
2013,1011,1353,6,1,82,86,0,A,regular
2017,1477,1419,4,7,64,57,1,A,regular
2010,1405,1003,11,5,60,67,0,H,regular
2023,1085,1208,5,15,85,69,1,A,regular
2015,1454,1384,2,6,70,60,1,N,regular
2011,1381,1055,9,10,55,53,1,A,tourney
2003,1202,1169,14,4,54,76,0,H,regular
2006,1444,1263,5,8,43,47,0,A,regular
2013,1268,1040,12,15,63,62,1,H,regular
2012,1329,1438,8,1,54,70,0,A,regular
2023,1088,1176,16,5,91,107,0,H,regular
2021,1053,1376,10,6,61,70,0,H,regular
2006,1253,1205,9,8,72,92,0,H,regular
2016,1157,1193,4,7,70,56,1,A,regular
2013,1470,1462,15,16,76,76,0,H,regular
2005,1041,1409,1,3,58,62,0,A,tourney
2018,1365,1247,9,5,62,59,1,H,regular
2015,1288,1222,5,8,83,88,0,H,tourney
2005,1421,1374,9,10,58,62,0,A,tourney
2013,1478,1328,16,2,73,95,0,H,regular
2019,1417,1469,2,12,78,60,1,A,regular
2010,1180,1160,1,9,60,45,1,A,regular
2011,1333,1054,14,5,60,83,0,A,regular
2005,1078,1094,12,7,78,75,1,H,regular
2007,1233,1253,7,1,49,71,0,H,regular
2025,1129,1150,4,11,66,64,1,A,regular
2017,1120,1387,10,13,78,70,1,N,regular
2007,1273,1419,5,16,85,82,1,N,tourney
2014,1061,1090,11,5,82,100,0,H,regular
2007,1272,1474,7,5,68,85,0,H,tourney
2013,1192,1302,13,6,47,60,0,A,regular
2006,1110,1127,11,3,79,97,0,H,regular
2017,1269,1097,10,7,52,63,0,A,tourney
2016,1359,1080,2,2,79,79,0,A,regular
2017,1292,1226,10,1,56,80,0,H,tourney
2013,1043,1034,12,6,74,81,0,A,regular
2009,1269,1063,9,14,82,89,0,H,regular
2008,1298,1361,10,16,45,50,0,A,regular
2007,1327,1234,10,14,73,82,0,A,regular
2012,1204,1253,4,16,85,75,1,H,regular
2013,1046,1156,8,14,85,70,1,A,regular
2018,1061,1266,3,11,59,49,1,H,regular
2004,1159,1164,13,3,58,74,0,A,regular
2009,1304,1022,3,13,70,59,1,H,regular
2022,1354,1272,13,16,74,72,1,H,regular
2024,1322,1039,11,8,56,53,1,H,regular
2024,1150,1330,9,11,67,64,1,H,regular
2010,1211,1438,9,7,68,71,0,H,regular
2006,1023,1320,3,10,78,55,1,N,regular
2007,1382,1276,11,1,55,61,0,A,tourney
2006,1169,1461,6,12,76,58,1,A,regular
2024,1244,1105,13,9,73,80,0,A,regular
2023,1215,1370,14,13,70,70,0,A,regular
2021,1137,1100,15,6,48,71,0,A,tourney
2019,1081,1001,15,7,61,70,0,A,regular
2010,1456,1116,13,3,65,81,0,A,regular
2013,1058,1241,5,10,61,60,1,A,regular
2022,1452,1031,5,15,68,67,1,A,regular
2021,1055,1134,16,10,72,81,0,A,regular
2014,1046,1024,16,15,76,63,1,N,regular
2022,1432,1117,5,1,52,72,0,H,regular
2010,1453,1345,11,12,73,74,0,N,regular
2012,1428,1073,15,1,69,85,0,A,regular
2022,1371,1127,14,7,74,69,1,H,regular
2011,1236,1065,15,8,69,67,1,H,regular
2020,1051,1184,6,8,57,52,1,N,regular
2013,1283,1364,9,9,90,82,1,H,tourney
2009,1249,1257,10,13,84,75,1,A,regular
2008,1352,1096,16,12,69,80,0,A,regular
2016,1017,1153,16,1,60,81,0,H,regular
2014,1037,1321,9,13,81,65,1,H,regular
2011,1282,1229,14,7,87,90,0,A,tourney
2020,1409,1220,7,10,84,67,1,A,regular
2003,1447,1414,10,15,74,78,0,H,regular
2005,1272,1392,13,5,83,101,0,H,regular
2025,1177,1117,15,10,67,58,1,N,regular
2018,1226,1337,2,10,56,58,0,H,regular
2015,1244,1379,2,9,53,40,1,N,regular
2003,1296,1431,4,5,75,73,1,A,regular
2016,1109,1127,2,12,84,57,1,H,regular
2013,1186,1348,4,14,84,57,1,A,regular
2016,1259,1090,16,16,77,85,0,A,regular
2003,1407,1213,10,7,64,82,0,H,regular
2015,1384,1035,2,3,58,49,1,A,tourney
2016,1361,1289,12,15,88,85,1,A,tourney
2009,1103,1328,16,10,65,65,0,H,regular
2004,1195,1214,14,3,54,78,0,A,regular
2025,1265,1197,14,13,58,65,0,H,regular
2019,1463,1116,15,12,64,57,1,A,tourney
2017,1170,1369,13,14,77,71,1,H,regular
2020,1439,1436,15,7,47,61,0,H,regular
2018,1358,1064,13,8,72,68,1,H,regular
2006,1303,1132,11,3,87,81,1,A,regular
2013,1336,1289,4,7,93,80,1,A,regular
2023,1380,1175,15,9,67,80,0,A,regular
2009,1335,1007,2,14,62,56,1,N,regular
2025,1322,1010,5,4,68,64,1,H,regular
2004,1181,1112,12,1,61,67,0,A,regular
2010,1205,1463,12,5,73,79,0,H,regular
2011,1287,1292,15,4,59,84,0,A,regular
2017,1404,1123,2,8,66,51,1,A,tourney
2007,1312,1027,13,12,75,76,0,H,tourney
2008,1473,1362,3,6,61,56,1,H,regular
2018,1326,1181,10,6,69,77,0,N,regular
2009,1195,1189,4,7,93,85,1,H,regular
2023,1275,1269,10,16,70,64,1,H,regular
2023,1298,1110,2,7,59,60,0,A,regular
2009,1415,1348,1,12,86,59,1,A,regular
2015,1123,1150,16,1,52,57,0,H,regular
2010,1119,1338,9,2,102,102,0,N,regular
2010,1097,1248,8,6,91,96,0,A,regular
2018,1027,1071,7,9,83,81,1,H,regular
2009,1323,1298,15,7,69,77,0,A,regular
2006,1461,1036,13,5,60,90,0,A,tourney
2008,1294,1342,8,10,65,67,0,A,regular
2024,1030,1180,2,5,65,61,1,A,tourney
2008,1175,1321,12,8,87,109,0,H,tourney
2011,1432,1116,4,2,72,59,1,H,regular
2017,1025,1195,6,3,57,61,0,H,tourney
2005,1293,1147,11,15,80,73,1,A,regular
2009,1211,1120,16,10,76,73,1,H,regular
2007,1440,1164,4,5,40,40,1,H,regular
2024,1246,1026,1,1,75,79,0,A,regular
2024,1271,1190,7,13,51,53,0,H,regular
2020,1346,1059,12,6,79,95,0,H,regular
2008,1393,1248,11,8,46,52,0,N,regular
2017,1247,1044,16,10,56,61,0,A,regular
2018,1345,1005,4,2,42,46,0,H,regular
2022,1385,1210,13,10,89,83,1,A,regular
2006,1252,1143,13,16,66,70,0,H,regular
2019,1343,1420,14,3,90,88,1,H,tourney
2007,1174,1127,15,15,94,91,1,A,regular
2016,1170,1191,5,6,85,70,1,A,regular
2023,1002,1113,5,1,51,60,0,N,regular
2004,1320,1426,8,8,67,68,0,H,regular
2006,1120,1377,6,4,78,89,0,H,regular
2021,1390,1083,3,7,71,55,1,A,regular
2003,1455,1121,6,3,64,74,0,H,regular
2018,1419,1090,7,11,75,71,1,A,regular
2014,1132,1073,13,6,82,76,1,H,regular
2010,1312,1116,1,12,73,52,1,H,regular
2022,1360,1408,13,4,68,72,0,H,regular
2022,1242,1220,13,1,68,75,0,H,regular
2010,1244,1184,3,6,72,78,0,H,regular
2003,1210,1092,16,12,71,79,0,A,tourney
2005,1148,1088,12,16,67,54,1,A,regular
2005,1275,1266,12,15,70,68,1,H,regular
2025,1474,1360,13,1,58,77,0,A,regular
2016,1105,1267,13,15,74,69,1,A,regular
2018,1023,1315,7,7,68,76,0,A,tourney
2008,1027,1125,9,1,97,91,1,N,regular
2022,1279,1452,10,4,60,55,1,A,regular
2019,1130,1394,4,15,86,74,1,N,regular
2020,1221,1420,1,10,85,73,1,A,tourney
2013,1455,1320,12,3,47,63,0,H,regular
2019,1037,1332,4,13,75,61,1,H,regular
2015,1084,1034,5,6,68,63,1,A,tourney
2011,1103,1077,2,2,66,66,0,A,regular
2016,1219,1064,8,7,72,88,0,A,regular
2010,1332,1231,10,13,108,79,1,H,regular
2024,1088,1282,15,5,81,89,0,A,regular
2019,1052,1057,8,3,70,72,0,H,regular
2019,1042,1360,6,5,84,78,1,H,regular
2019,1383,1263,13,13,81,89,0,A,regular
2013,1015,1285,5,3,57,53,1,N,regular
2024,1299,1439,1,8,83,87,0,H,regular
2007,1277,1280,1,11,62,54,1,H,regular
2016,1049,1002,14,2,48,63,0,H,tourney
2004,1265,1368,12,10,72,69,1,H,regular
2009,1138,1419,3,13,49,45,1,A,regular
2016,1247,1040,4,10,64,58,1,H,tourney
2014,1066,1258,14,3,72,90,0,N,regular
2024,1320,1225,11,9,57,50,1,H,tourney
2017,1382,1073,8,15,86,84,1,H,regular
2012,1002,1132,6,4,45,53,0,A,regular
2012,1255,1410,7,3,77,79,0,H,regular
2017,1310,1188,13,10,41,59,0,A,regular
2021,1002,1257,4,7,63,60,1,A,regular
2009,1347,1372,15,11,71,84,0,A,tourney
2016,1260,1215,4,10,70,57,1,H,regular
2016,1147,1427,4,1,55,68,0,A,regular
2003,1231,1239,7,12,63,47,1,H,regular
2023,1327,1472,13,16,90,76,1,H,regular
2016,1308,1071,1,3,73,66,1,H,tourney
2008,1372,1425,3,10,72,62,1,H,regular
2017,1017,1054,7,6,63,66,0,H,regular
2018,1377,1389,3,11,67,79,0,A,regular
2024,1017,1317,7,10,80,83,0,A,regular
2003,1311,1268,7,10,74,69,1,N,regular
2012,1167,1421,10,3,64,74,0,A,regular
2007,1031,1307,6,12,83,75,1,A,regular
2016,1330,1332,9,11,83,79,1,H,tourney
2014,1265,1361,16,11,57,62,0,H,regular
2013,1319,1402,8,4,44,55,0,N,regular
2025,1180,1111,13,13,68,59,1,N,regular
2015,1134,1404,5,4,87,74,1,A,regular
2012,1299,1282,15,3,73,87,0,H,regular
2004,1104,1016,10,6,48,70,0,A,regular
2009,1389,1440,3,3,70,70,0,A,tourney
2023,1327,1369,15,6,69,83,0,H,regular
2013,1478,1427,12,4,64,84,0,A,regular
2023,1013,1370,6,2,74,83,0,A,regular
2015,1280,1166,10,16,67,57,1,N,regular
2015,1267,1168,16,11,71,77,0,H,regular
2012,1410,1133,2,6,80,79,1,H,regular
2015,1203,1196,1,7,74,58,1,H,regular
2004,1448,1017,13,6,62,67,0,A,regular
2004,1115,1357,5,12,98,96,1,H,regular
2013,1409,1360,14,4,83,104,0,H,regular
2016,1249,1472,13,2,69,84,0,H,tourney
2015,1452,1264,15,8,71,79,0,H,regular
2012,1104,1473,13,4,79,82,0,N,regular
2009,1125,1101,16,15,47,61,0,N,regular
2019,1270,1227,10,6,54,59,0,H,regular
2016,1264,1375,2,11,81,71,1,A,regular
2004,1072,1378,4,7,60,57,1,H,regular
2013,1312,1370,15,4,67,78,0,N,regular
2019,1194,1223,5,6,75,78,0,H,regular
2021,1073,1035,16,14,86,77,1,N,regular
2009,1244,1414,14,2,58,89,0,H,regular
2024,1334,1183,12,16,96,79,1,H,regular
2017,1016,1311,3,1,89,92,0,H,regular
2013,1440,1064,3,12,71,60,1,A,regular
2017,1292,1448,12,12,84,84,1,H,regular
2023,1125,1123,7,10,67,55,1,H,regular
2008,1359,1477,7,2,73,65,1,H,regular
2006,1404,1342,2,11,70,76,0,N,regular
2013,1458,1158,8,2,68,66,1,H,regular
2004,1378,1177,1,12,66,57,1,H,regular
2022,1098,1469,3,13,71,51,1,A,regular
2025,1079,1284,15,14,75,82,0,A,regular
2016,1100,1332,13,7,42,67,0,N,tourney
2025,1419,1293,16,11,54,62,0,A,regular
2004,1146,1114,15,3,62,70,0,N,regular
2017,1158,1064,15,9,72,92,0,A,regular
2013,1426,1002,7,12,61,68,0,A,regular
2009,1098,1194,5,3,75,77,0,A,regular
2010,1195,1327,11,14,77,75,1,A,regular
2015,1142,1145,10,6,68,72,0,H,tourney
2017,1145,1107,7,15,74,68,1,A,regular
2006,1285,1186,8,2,63,69,0,A,regular
2017,1355,1111,4,4,48,49,0,A,regular
2024,1127,1208,8,12,66,53,1,N,regular
2003,1019,1264,16,4,82,103,0,N,regular
2023,1306,1131,7,16,76,71,1,H,tourney
2016,1263,1015,9,16,77,66,1,A,regular
2010,1316,1049,16,2,76,78,0,H,regular
2019,1216,1200,14,14,84,69,1,A,tourney
2017,1372,1085,13,8,86,82,1,H,regular
2020,1299,1383,1,14,67,58,1,A,tourney
2004,1363,1079,14,12,71,64,1,N,regular
2004,1350,1014,2,6,71,55,1,H,regular
2017,1238,1297,1,1,58,61,0,H,regular
2009,1156,1299,6,6,68,64,1,H,regular
2008,1279,1322,7,8,69,76,0,A,regular
2012,1305,1076,2,9,75,61,1,A,regular
2019,1274,1326,10,13,78,72,1,H,tourney
2007,1251,1413,15,14,91,90,1,A,regular
2025,1164,1290,11,5,52,64,0,A,regular
2012,1065,1187,16,4,70,84,0,A,regular
2006,1205,1231,15,11,60,54,1,A,regular
2004,1422,1389,14,12,74,92,0,A,regular
2022,1343,1069,3,10,83,77,1,A,regular
2005,1361,1346,11,10,72,61,1,H,regular
2012,1353,1129,2,12,79,59,1,H,regular
2018,1441,1420,13,7,70,87,0,H,regular
2014,1109,1067,15,4,49,76,0,N,regular
2009,1345,1248,2,13,100,81,1,A,regular
2005,1034,1192,9,3,67,62,1,N,regular
2019,1118,1233,3,1,89,75,1,H,tourney
2014,1015,1183,9,1,85,82,1,H,regular
2004,1206,1018,8,7,77,79,0,N,regular
2007,1068,1411,15,8,54,74,0,A,regular
2015,1185,1256,5,9,71,53,1,A,tourney
2006,1065,1287,12,3,59,66,0,N,regular
2012,1018,1250,11,7,71,72,0,H,tourney
2005,1229,1253,12,11,54,52,1,H,regular
2021,1197,1290,16,5,57,68,0,A,tourney
2017,1200,1201,3,9,79,68,1,A,regular
2021,1166,1063,1,5,83,84,0,H,tourney
2004,1196,1014,10,14,107,86,1,H,regular
2011,1002,1259,2,8,76,62,1,A,regular
2009,1229,1089,8,13,60,50,1,A,regular
2017,1405,1218,9,6,64,64,0,H,regular
2021,1067,1290,10,6,67,70,0,H,regular
2008,1069,1285,1,13,88,78,1,H,regular
2020,1373,1081,10,5,61,58,1,A,regular
2016,1240,1316,13,12,57,60,0,N,tourney
2021,1123,1450,1,2,66,62,1,H,regular
2004,1376,1173,7,14,76,54,1,H,tourney
2025,1156,1057,6,13,79,67,1,H,regular
2012,1289,1241,6,10,59,66,0,A,regular
2009,1266,1295,8,8,57,60,0,A,regular
2007,1081,1189,3,6,67,67,1,A,regular
2025,1361,1287,9,6,68,79,0,A,regular
2023,1296,1366,2,5,76,64,1,A,regular
2006,1100,1277,2,12,91,84,1,N,regular
2013,1363,1381,9,4,52,51,1,A,regular
2019,1297,1070,15,5,53,74,0,A,regular
2016,1409,1141,12,7,65,69,0,H,regular
2007,1393,1266,6,8,79,68,1,N,regular
2011,1153,1125,6,5,70,54,1,A,tourney
2011,1448,1476,8,7,88,82,1,H,regular
2009,1017,1325,1,13,71,51,1,A,regular
2025,1160,1197,11,5,80,85,0,A,regular
2007,1291,1370,3,3,82,90,0,A,regular
2019,1256,1470,12,13,63,59,1,H,regular
2023,1108,1006,6,5,77,62,1,A,regular
2021,1096,1267,7,12,88,66,1,A,regular
2021,1374,1205,8,16,55,54,1,H,regular
2006,1419,1361,3,9,87,72,1,H,tourney
2006,1325,1148,4,9,82,63,1,A,tourney
2021,1254,1156,4,12,58,62,0,H,tourney
2020,1370,1367,14,3,50,71,0,H,regular
2020,1115,1426,3,2,74,67,1,H,regular
2012,1463,1069,3,3,76,81,0,H,regular
2015,1060,1294,4,7,71,74,0,A,tourney
2003,1280,1373,7,14,105,88,1,A,regular
2009,1164,1079,10,10,60,64,0,A,regular
2015,1433,1317,7,14,81,72,1,A,regular
2005,1118,1469,9,7,60,70,0,A,regular
2005,1307,1403,9,13,65,53,1,A,regular
2004,1075,1093,3,12,97,76,1,H,regular
2007,1087,1474,1,2,73,60,1,A,tourney
2025,1199,1171,11,9,62,66,0,A,regular
2019,1383,1228,16,11,71,79,0,A,tourney
2024,1133,1140,2,7,83,79,1,H,tourney
2008,1332,1335,15,13,60,65,0,A,regular
2016,1274,1061,15,7,71,74,0,H,regular
2023,1468,1340,13,12,70,92,0,H,tourney
2011,1144,1027,10,12,84,75,1,H,tourney
2018,1117,1404,6,4,76,88,0,A,regular
2018,1432,1156,10,2,77,68,1,H,regular
2022,1160,1248,1,15,65,45,1,H,regular
2025,1103,1109,5,14,73,61,1,A,regular
2017,1393,1052,7,16,74,67,1,A,regular
2016,1389,1012,9,1,57,61,0,A,regular
2022,1031,1469,5,12,63,64,0,A,regular
2018,1410,1066,7,3,69,75,0,H,tourney
2011,1303,1028,12,8,65,75,0,A,regular
2017,1134,1246,16,13,83,77,1,H,regular
2015,1256,1461,14,5,72,71,1,H,regular
2008,1115,1040,2,6,72,70,1,H,regular
2014,1081,1123,10,8,66,84,0,A,regular
2017,1064,1266,8,8,74,69,1,H,regular
2023,1079,1236,9,1,52,62,0,H,regular
2016,1279,1070,13,6,81,92,0,A,regular
2006,1388,1455,6,14,77,64,1,N,regular
2025,1233,1172,9,2,59,83,0,H,regular
2016,1008,1324,15,6,61,61,0,H,regular
2009,1205,1219,10,10,71,74,0,N,regular
2020,1357,1280,9,7,79,73,1,H,regular
2011,1400,1433,15,12,65,57,1,A,regular
2011,1351,1156,1,5,68,71,0,A,regular
2022,1177,1390,7,4,65,76,0,A,regular
2022,1311,1140,8,15,80,74,1,A,regular
2015,1033,1152,1,13,68,53,1,H,regular
2011,1196,1016,8,5,47,41,1,A,regular
2022,1257,1166,15,2,80,91,0,A,regular
2006,1014,1281,13,8,55,70,0,H,regular
2020,1007,1306,1,13,71,58,1,A,regular
2016,1384,1206,15,10,63,69,0,A,regular
2022,1106,1171,13,12,44,54,0,A,regular
2012,1061,1108,15,9,68,64,1,H,regular
2022,1284,1433,3,15,73,60,1,H,regular
2003,1135,1184,15,2,67,84,0,A,regular
2020,1469,1147,1,14,82,54,1,H,tourney
2004,1453,1450,1,16,49,40,1,H,regular
2017,1394,1305,6,14,57,57,0,N,regular
2007,1145,1406,14,5,63,92,0,H,regular
2025,1419,1186,14,16,63,57,1,A,regular
2020,1122,1206,11,16,85,63,1,A,regular
2005,1115,1349,1,14,58,58,1,A,regular
2023,1466,1469,14,6,68,81,0,A,tourney
2008,1323,1377,5,13,77,66,1,H,tourney
2015,1042,1221,12,14,54,51,1,A,regular
2004,1424,1286,5,4,55,69,0,A,regular
2005,1077,1167,10,5,53,56,0,A,tourney
2008,1326,1219,2,13,97,84,1,A,regular
2015,1210,1186,16,13,56,64,0,A,regular
2015,1009,1048,2,11,74,67,1,H,regular
2022,1377,1419,16,9,68,73,0,A,regular
2006,1329,1066,15,16,62,67,0,A,regular
2020,1423,1128,3,6,70,68,1,A,regular
2003,1293,1122,12,12,45,56,0,H,regular
2009,1362,1107,6,16,65,49,1,N,regular
2007,1434,1238,5,5,66,64,1,H,regular
2005,1467,1460,6,2,40,49,0,H,regular
2016,1268,1158,4,3,81,65,1,A,regular
2023,1009,1351,16,11,62,82,0,H,regular
2018,1166,1351,1,5,64,63,1,A,regular
2022,1297,1366,6,12,89,70,1,A,regular
2016,1053,1298,6,8,54,79,0,H,regular
2004,1056,1354,7,14,86,83,1,A,regular
2010,1189,1364,5,11,64,64,0,A,regular
2021,1436,1327,11,10,69,67,1,A,tourney
2004,1154,1267,15,4,46,51,0,H,regular
2005,1448,1044,11,6,67,68,0,H,regular
2022,1384,1243,4,4,77,77,1,A,regular
2004,1145,1361,16,1,68,73,0,A,regular
2025,1111,1164,7,5,67,67,0,A,regular
2020,1396,1119,5,16,70,58,1,N,regular
2018,1362,1285,11,13,74,59,1,N,regular
2015,1302,1064,16,4,63,79,0,H,tourney
2005,1468,1344,6,6,72,60,1,H,regular
2012,1049,1470,4,12,69,69,0,H,tourney
2021,1185,1232,13,2,43,74,0,N,regular
2023,1289,1014,8,12,60,66,0,H,regular
2013,1035,1130,12,9,51,57,0,A,regular
2022,1467,1016,8,12,92,91,1,H,regular
2020,1274,1220,1,1,63,64,0,H,regular
2004,1148,1149,6,15,53,51,1,A,regular
2017,1115,1370,14,11,76,79,0,A,regular
2017,1001,1404,15,3,63,80,0,A,regular
2015,1284,1208,6,14,67,73,0,A,regular
2020,1467,1468,12,1,68,79,0,A,regular
2023,1018,1215,2,3,81,84,0,A,regular
2015,1198,1057,4,13,71,45,1,H,regular
2010,1317,1435,12,14,70,74,0,A,tourney
2025,1206,1190,1,2,61,52,1,H,regular
2025,1312,1424,12,11,72,61,1,H,regular
2018,1341,1351,16,13,70,72,0,H,regular
2017,1462,1450,2,2,65,64,1,A,regular
2005,1289,1309,10,2,94,98,0,A,regular
2012,1340,1284,6,4,76,73,1,H,regular
2007,1145,1112,11,4,50,55,0,A,regular
2014,1073,1134,15,4,70,81,0,A,regular
2022,1048,1158,2,13,91,86,1,H,regular
2008,1053,1149,11,4,51,52,0,H,regular
2025,1396,1285,3,9,72,69,1,A,regular
2005,1020,1416,9,6,57,52,1,H,regular
2005,1232,1017,8,6,75,66,1,A,regular
2025,1294,1296,9,15,55,54,1,A,regular
2005,1322,1363,13,6,74,88,0,A,regular
2019,1032,1212,10,4,54,58,0,A,regular
2020,1412,1132,6,4,78,80,0,H,regular
2010,1210,1207,11,15,56,59,0,A,regular
2004,1009,1396,10,14,66,66,0,H,regular
2010,1064,1438,2,9,55,43,1,H,regular
2004,1411,1327,10,9,99,93,1,A,regular
2018,1451,1233,6,9,88,83,1,H,regular
2023,1360,1309,3,10,98,90,1,H,regular
2025,1160,1324,9,11,84,85,0,A,regular
2021,1453,1367,9,1,57,68,0,A,regular
2020,1132,1070,12,13,63,81,0,H,regular
2023,1112,1036,7,13,73,77,0,H,regular
2020,1366,1166,12,16,64,74,0,H,regular
2017,1155,1125,5,7,73,63,1,A,regular
2025,1249,1294,10,1,60,68,0,H,tourney
2010,1317,1250,16,6,65,61,1,N,tourney
2012,1080,1439,10,7,71,61,1,H,regular
2023,1443,1372,11,10,68,73,0,H,regular
2010,1080,1071,6,3,51,67,0,A,tourney
2009,1475,1406,11,2,73,83,0,A,regular
2006,1133,1369,14,3,58,68,0,H,regular
2009,1200,1183,14,11,53,54,0,A,regular
2016,1122,1028,15,3,59,73,0,A,regular
2023,1258,1380,5,11,83,85,0,A,regular
2006,1001,1093,14,12,70,72,0,A,regular
2018,1082,1106,6,10,79,73,1,H,regular
2020,1249,1225,14,1,56,75,0,A,regular
2023,1332,1040,1,2,65,61,1,H,regular
2020,1461,1191,15,14,68,51,1,H,regular
2006,1401,1118,4,10,58,58,1,N,regular
2014,1441,1026,4,13,82,59,1,A,tourney
2024,1382,1432,9,16,70,67,1,A,regular
2023,1372,1125,9,7,63,75,0,H,regular
2017,1166,1261,3,15,82,68,1,H,regular
2025,1433,1391,9,7,46,59,0,A,regular
2018,1461,1231,13,15,67,70,0,N,regular
2004,1246,1141,8,11,67,63,1,H,tourney
2024,1058,1356,10,4,72,72,0,N,regular
2006,1021,1331,14,1,48,73,0,A,tourney
2011,1237,1005,3,15,57,48,1,H,tourney
2008,1304,1392,6,7,77,89,0,H,regular
2019,1266,1057,15,14,84,64,1,A,regular
2003,1429,1353,3,3,65,66,0,A,regular
2017,1257,1048,5,8,53,60,0,H,regular
2022,1316,1032,5,3,70,69,1,A,regular
2021,1363,1059,14,2,83,89,0,A,regular
2010,1428,1355,3,9,84,84,1,N,regular
2023,1292,1217,6,8,60,67,0,H,regular
2011,1267,1288,7,4,56,60,0,A,regular
2018,1037,1135,2,6,73,68,1,A,regular
2014,1308,1058,2,7,81,72,1,A,regular
2004,1086,1376,7,4,66,70,0,N,regular
2003,1177,1399,2,12,72,58,1,H,regular
2007,1255,1402,16,5,60,62,0,H,regular
2024,1040,1032,8,10,72,77,0,H,regular
2024,1332,1443,1,12,92,69,1,A,regular
2012,1135,1260,10,6,69,66,1,A,regular
2025,1246,1094,13,2,73,87,0,A,regular
2004,1168,1096,10,1,75,79,0,A,regular
2025,1170,1241,10,10,61,63,0,A,regular
2008,1189,1289,2,1,49,61,0,H,regular
2003,1025,1024,12,2,42,65,0,A,tourney
2020,1094,1238,16,8,55,79,0,H,regular
2011,1376,1115,6,5,71,74,0,A,regular
2009,1059,1439,2,7,90,107,0,A,regular
2020,1238,1295,4,12,79,70,1,A,regular
2010,1067,1178,11,13,76,75,1,A,regular
2020,1258,1202,11,7,60,76,0,A,regular
2007,1308,1401,15,2,68,75,0,H,regular
2004,1225,1331,7,4,78,72,1,H,tourney
2010,1369,1186,15,14,57,59,0,A,regular
2017,1127,1402,5,1,77,78,0,A,regular
2008,1267,1298,9,4,70,78,0,A,regular
2006,1133,1029,11,16,92,80,1,N,regular
2020,1244,1302,5,6,71,74,0,N,regular
2014,1031,1449,6,1,64,74,0,H,tourney
